image,label
ISIC_0007557_downsampled,2
ISIC_0032770,2
ISIC_0024828,2
ISIC_0026945,2
ISIC_0013096_downsampled,2
ISIC_0070665,3
ISIC_0056302,4
ISIC_0024895,2
ISIC_0026229,1
ISIC_0029078,2
ISIC_0064264,5
ISIC_0025988,2
ISIC_0027755,2
ISIC_0059114,2
ISIC_0069004,2
ISIC_0067913,5
ISIC_0058421,5
ISIC_0029244,2
ISIC_0026215,2
ISIC_0024528,2
ISIC_0066751,3
ISIC_0029203,2
ISIC_0028942,2
ISIC_0032357,2
ISIC_0025573,1
ISIC_0063213,5
ISIC_0024547,5
ISIC_0061163,1
ISIC_0061503,5
ISIC_0055903,2
ISIC_0032110,1
ISIC_0054121,3
ISIC_0026404,2
ISIC_0056824,3
ISIC_0056071,4
ISIC_0031474,2
ISIC_0027511,2
ISIC_0062455,6
ISIC_0072989,1
ISIC_0062755,2
ISIC_0029806,2
ISIC_0055199,2
ISIC_0031948,2
ISIC_0012901_downsampled,2
ISIC_0056923,2
ISIC_0065532,1
ISIC_0034252,5
ISIC_0033000,8
ISIC_0066096,2
ISIC_0065380,2
ISIC_0033045,2
ISIC_0028057,2
ISIC_0013803_downsampled,2
ISIC_0059916,2
ISIC_0057545,1
ISIC_0067988,3
ISIC_0060659,1
ISIC_0067569,2
ISIC_0071751,3
ISIC_0013733_downsampled,1
ISIC_0031539,3
ISIC_0026153,5
ISIC_0028351,2
ISIC_0033186,1
ISIC_0026571,1
ISIC_0014821_downsampled,2
ISIC_0025047,2
ISIC_0032863,5
ISIC_0032888,1
ISIC_0057616,4
ISIC_0029495,1
ISIC_0028899,1
ISIC_0059679,2
ISIC_0028160,2
ISIC_0025827,2
ISIC_0033238,1
ISIC_0067670,5
ISIC_0068610,2
ISIC_0062785,2
ISIC_0061068,4
ISIC_0027264,2
ISIC_0067469,2
ISIC_0065859,5
ISIC_0014650_downsampled,5
ISIC_0054100,2
ISIC_0027550,8
ISIC_0061961,2
ISIC_0024564,3
ISIC_0061612,2
ISIC_0067497,3
ISIC_0068521,5
ISIC_0029529,2
ISIC_0028022,1
ISIC_0057101,3
ISIC_0033003,2
ISIC_0072749,2
ISIC_0055929,8
ISIC_0031695,2
ISIC_0055331,4
ISIC_0070421,8
ISIC_0056670,1
ISIC_0028958,5
ISIC_0032646,2
ISIC_0000443_downsampled,2
ISIC_0030311,2
ISIC_0030444,2
ISIC_0024893,5
ISIC_0010360,1
ISIC_0065666,3
ISIC_0031360,2
ISIC_0058845,3
ISIC_0013275_downsampled,2
ISIC_0024464,2
ISIC_0029020,3
ISIC_0062603,2
ISIC_0027834,2
ISIC_0011297,2
ISIC_0026354,2
ISIC_0013558_downsampled,2
ISIC_0060736,1
ISIC_0033200,5
ISIC_0054899,4
ISIC_0063926,1
ISIC_0027064,5
ISIC_0028283,3
ISIC_0067970,2
ISIC_0058202,3
ISIC_0008116_downsampled,2
ISIC_0058067,3
ISIC_0032360,2
ISIC_0033158,7
ISIC_0061056,3
ISIC_0029708,2
ISIC_0055111,3
ISIC_0073249,1
ISIC_0061998,3
ISIC_0033117,1
ISIC_0057404,3
ISIC_0060885,3
ISIC_0030707,8
ISIC_0062056,2
ISIC_0056252,3
ISIC_0014680_downsampled,2
ISIC_0027847,2
ISIC_0028652,3
ISIC_0025828,2
ISIC_0029943,2
ISIC_0025841,2
ISIC_0028415,1
ISIC_0013585_downsampled,5
ISIC_0016015_downsampled,2
ISIC_0013035_downsampled,5
ISIC_0069435,5
ISIC_0024686,2
ISIC_0069965,5
ISIC_0033212,5
ISIC_0053631,3
ISIC_0030695,1
ISIC_0062817,3
ISIC_0059386,1
ISIC_0060089,2
ISIC_0054110,1
ISIC_0032132,3
ISIC_0014573_downsampled,5
ISIC_0062822,2
ISIC_0033947,1
ISIC_0063756,3
ISIC_0013886_downsampled,2
ISIC_0016054_downsampled,2
ISIC_0068295,1
ISIC_0027179,1
ISIC_0058232,3
ISIC_0032254,2
ISIC_0061549,1
ISIC_0063074,3
ISIC_0030041,2
ISIC_0062055,5
ISIC_0065655,1
ISIC_0029347,2
ISIC_0025063,5
ISIC_0013425_downsampled,2
ISIC_0058906,2
ISIC_0030478,2
ISIC_0027416,2
ISIC_0064328,1
ISIC_0070486,4
ISIC_0025613,2
ISIC_0065343,8
ISIC_0057792,6
ISIC_0066889,2
ISIC_0071069,1
ISIC_0012235_downsampled,2
ISIC_0057631,1
ISIC_0057680,3
ISIC_0029348,2
ISIC_0055081,1
ISIC_0066855,1
ISIC_0073147,1
ISIC_0058347,7
ISIC_0030691,2
ISIC_0070729,2
ISIC_0032805,2
ISIC_0026564,2
ISIC_0062151,2
ISIC_0071029,3
ISIC_0030932,1
ISIC_0058982,2
ISIC_0024949,3
ISIC_0027494,2
ISIC_0067450,4
ISIC_0028589,2
ISIC_0068423,2
ISIC_0032345,2
ISIC_0055888,2
ISIC_0070209,3
ISIC_0060499,7
ISIC_0032474,2
ISIC_0056052,4
ISIC_0028033,1
ISIC_0025876,5
ISIC_0028648,2
ISIC_0055913,3
ISIC_0029159,2
ISIC_0034173,1
ISIC_0068552,2
ISIC_0059609,2
ISIC_0059368,2
ISIC_0063467,1
ISIC_0014754_downsampled,2
ISIC_0030665,6
ISIC_0066778,2
ISIC_0025100,2
ISIC_0068631,2
ISIC_0070451,2
ISIC_0054332,1
ISIC_0055161,1
ISIC_0030275,7
ISIC_0066853,2
ISIC_0032673,2
ISIC_0026412,2
ISIC_0070696,2
ISIC_0068353,3
ISIC_0072424,1
ISIC_0028677,3
ISIC_0024888,2
ISIC_0027888,7
ISIC_0013474_downsampled,5
ISIC_0055467,1
ISIC_0032347,2
ISIC_0054908,4
ISIC_0026936,2
ISIC_0026200,2
ISIC_0012523_downsampled,2
ISIC_0000326,2
ISIC_0060606,5
ISIC_0054846,1
ISIC_0026446,5
ISIC_0024861,2
ISIC_0065514,5
ISIC_0067720,3
ISIC_0072062,2
ISIC_0013326_downsampled,2
ISIC_0058078,2
ISIC_0032410,6
ISIC_0034147,2
ISIC_0059403,8
ISIC_0033130,5
ISIC_0026503,2
ISIC_0027659,1
ISIC_0063389,2
ISIC_0064515,1
ISIC_0029441,2
ISIC_0053505,2
ISIC_0063997,2
ISIC_0069571,2
ISIC_0060136,4
ISIC_0056650,5
ISIC_0029689,2
ISIC_0070060,3
ISIC_0064910,1
ISIC_0062066,5
ISIC_0026418,2
ISIC_0028000,2
ISIC_0025280,2
ISIC_0054986,3
ISIC_0012655_downsampled,2
ISIC_0072364,4
ISIC_0069604,3
ISIC_0032171,2
ISIC_0031512,2
ISIC_0059115,3
ISIC_0055714,1
ISIC_0072051,1
ISIC_0032332,2
ISIC_0071532,1
ISIC_0031650,5
ISIC_0054144,3
ISIC_0054325,5
ISIC_0027822,1
ISIC_0009906,2
ISIC_0065394,2
ISIC_0025405,2
ISIC_0058379,4
ISIC_0067812,3
ISIC_0024865,1
ISIC_0063207,1
ISIC_0056572,1
ISIC_0024749,2
ISIC_0025041,2
ISIC_0057464,2
ISIC_0027342,2
ISIC_0029716,2
ISIC_0000094_downsampled,2
ISIC_0027446,2
ISIC_0065332,2
ISIC_0032878,2
ISIC_0066377,8
ISIC_0001142_downsampled,1
ISIC_0026903,2
ISIC_0014788_downsampled,1
ISIC_0071997,1
ISIC_0011382,2
ISIC_0032900,2
ISIC_0060357,4
ISIC_0070951,2
ISIC_0027389,2
ISIC_0070074,1
ISIC_0070491,3
ISIC_0028566,2
ISIC_0028188,7
ISIC_0056418,2
ISIC_0033773,1
ISIC_0065182,2
ISIC_0014696_downsampled,2
ISIC_0028280,2
ISIC_0068256,2
ISIC_0054693,5
ISIC_0033639,2
ISIC_0063331,4
ISIC_0029854,2
ISIC_0032531,1
ISIC_0065110,1
ISIC_0028482,2
ISIC_0066480,2
ISIC_0034056,2
ISIC_0014915_downsampled,2
ISIC_0027614,2
ISIC_0009917,2
ISIC_0030161,2
ISIC_0057100,2
ISIC_0072007,2
ISIC_0029935,2
ISIC_0034049,1
ISIC_0064709,2
ISIC_0070160,1
ISIC_0028203,2
ISIC_0025008,2
ISIC_0069135,5
ISIC_0025832,1
ISIC_0067211,2
ISIC_0030787,2
ISIC_0053854,1
ISIC_0063301,3
ISIC_0063646,5
ISIC_0030906,2
ISIC_0027192,5
ISIC_0059421,1
ISIC_0067119,2
ISIC_0059854,3
ISIC_0010481,2
ISIC_0031159,5
ISIC_0033017,1
ISIC_0014316_downsampled,1
ISIC_0034050,1
ISIC_0055601,2
ISIC_0012969_downsampled,2
ISIC_0064786,5
ISIC_0072474,3
ISIC_0065611,4
ISIC_0026852,2
ISIC_0032637,1
ISIC_0071399,5
ISIC_0065751,3
ISIC_0055984,1
ISIC_0028966,2
ISIC_0026269,2
ISIC_0066716,1
ISIC_0030859,2
ISIC_0031430,4
ISIC_0068103,5
ISIC_0071356,5
ISIC_0057245,5
ISIC_0028796,2
ISIC_0056585,3
ISIC_0073054,1
ISIC_0053922,2
ISIC_0061668,2
ISIC_0013070_downsampled,2
ISIC_0072171,1
ISIC_0066454,2
ISIC_0027828,5
ISIC_0067740,5
ISIC_0053849,5
ISIC_0029168,2
ISIC_0072083,2
ISIC_0062098,1
ISIC_0028001,2
ISIC_0053790,1
ISIC_0032795,2
ISIC_0063053,2
ISIC_0072138,3
ISIC_0031020,2
ISIC_0024476,2
ISIC_0029175,2
ISIC_0057346,5
ISIC_0067108,2
ISIC_0068555,1
ISIC_0028847,1
ISIC_0027718,2
ISIC_0032689,2
ISIC_0058751,3
ISIC_0013371_downsampled,5
ISIC_0030069,2
ISIC_0030896,2
ISIC_0062766,4
ISIC_0014469_downsampled,2
ISIC_0025132,1
ISIC_0026939,2
ISIC_0057436,1
ISIC_0070171,2
ISIC_0070947,2
ISIC_0015983_downsampled,2
ISIC_0024625,2
ISIC_0030221,2
ISIC_0025677,7
ISIC_0031587,2
ISIC_0062471,1
ISIC_0034239,1
ISIC_0055215,5
ISIC_0024604,2
ISIC_0059522,2
ISIC_0032052,2
ISIC_0027069,1
ISIC_0025835,1
ISIC_0063206,8
ISIC_0010000,1
ISIC_0055682,2
ISIC_0028300,2
ISIC_0030922,2
ISIC_0065518,1
ISIC_0067991,3
ISIC_0058118,1
ISIC_0027710,5
ISIC_0061837,2
ISIC_0030183,1
ISIC_0054800,2
ISIC_0055010,3
ISIC_0029058,2
ISIC_0030093,2
ISIC_0027901,2
ISIC_0061326,2
ISIC_0026740,2
ISIC_0030867,2
ISIC_0031472,2
ISIC_0014324_downsampled,1
ISIC_0058497,5
ISIC_0070667,2
ISIC_0055560,5
ISIC_0033626,6
ISIC_0029077,2
ISIC_0059975,5
ISIC_0030844,8
ISIC_0067122,8
ISIC_0061334,1
ISIC_0070734,3
ISIC_0032163,2
ISIC_0054162,2
ISIC_0062486,2
ISIC_0064044,2
ISIC_0025213,2
ISIC_0063212,2
ISIC_0031786,2
ISIC_0065427,1
ISIC_0066354,1
ISIC_0012855_downsampled,2
ISIC_0029408,2
ISIC_0000028_downsampled,2
ISIC_0062935,1
ISIC_0010261,2
ISIC_0028784,2
ISIC_0028617,2
ISIC_0061293,1
ISIC_0028749,5
ISIC_0000277,1
ISIC_0030889,2
ISIC_0061223,2
ISIC_0064528,2
ISIC_0065801,1
ISIC_0055415,5
ISIC_0033330,2
ISIC_0069744,3
ISIC_0032676,2
ISIC_0071256,4
ISIC_0015284_downsampled,1
ISIC_0029953,2
ISIC_0060073,3
ISIC_0065528,2
ISIC_0031652,2
ISIC_0068263,5
ISIC_0030534,2
ISIC_0030387,8
ISIC_0014255_downsampled,1
ISIC_0060549,8
ISIC_0056391,2
ISIC_0071087,5
ISIC_0030232,2
ISIC_0015443_downsampled,2
ISIC_0026546,2
ISIC_0068961,1
ISIC_0027373,2
ISIC_0010439,2
ISIC_0000145_downsampled,1
ISIC_0071322,8
ISIC_0033569,1
ISIC_0070379,4
ISIC_0025334,2
ISIC_0060544,2
ISIC_0012271_downsampled,2
ISIC_0030334,2
ISIC_0064455,1
ISIC_0062630,5
ISIC_0058508,1
ISIC_0071710,1
ISIC_0064741,5
ISIC_0033658,2
ISIC_0070643,4
ISIC_0065232,5
ISIC_0031528,5
ISIC_0067300,2
ISIC_0001296_downsampled,2
ISIC_0015447_downsampled,2
ISIC_0032324,2
ISIC_0056212,8
ISIC_0010222,2
ISIC_0010190,2
ISIC_0026139,5
ISIC_0025498,2
ISIC_0011366,1
ISIC_0059802,3
ISIC_0026091,3
ISIC_0061774,4
ISIC_0067790,2
ISIC_0061796,2
ISIC_0062005,1
ISIC_0000038_downsampled,2
ISIC_0062400,2
ISIC_0029772,2
ISIC_0025342,2
ISIC_0015395_downsampled,2
ISIC_0028027,2
ISIC_0060718,1
ISIC_0055891,3
ISIC_0071277,2
ISIC_0058636,8
ISIC_0025893,2
ISIC_0054782,3
ISIC_0071502,5
ISIC_0070507,4
ISIC_0072096,2
ISIC_0029647,3
ISIC_0028676,2
ISIC_0033840,2
ISIC_0060435,2
ISIC_0059905,1
ISIC_0000022_downsampled,1
ISIC_0001212_downsampled,2
ISIC_0009910,1
ISIC_0027258,2
ISIC_0028353,2
ISIC_0054317,1
ISIC_0028576,2
ISIC_0028778,2
ISIC_0059569,1
ISIC_0067870,2
ISIC_0060592,2
ISIC_0056073,4
ISIC_0025310,2
ISIC_0068314,2
ISIC_0004715_downsampled,2
ISIC_0025406,2
ISIC_0027648,6
ISIC_0055856,2
ISIC_0034278,2
ISIC_0054881,3
ISIC_0032457,2
ISIC_0031504,2
ISIC_0059770,1
ISIC_0000346,2
ISIC_0032730,1
ISIC_0025675,2
ISIC_0027245,2
ISIC_0032176,2
ISIC_0010330,2
ISIC_0062247,5
ISIC_0028630,2
ISIC_0065279,3
ISIC_0068626,4
ISIC_0014641_downsampled,5
ISIC_0027323,2
ISIC_0065221,3
ISIC_0027611,2
ISIC_0026121,2
ISIC_0024398,2
ISIC_0013948_downsampled,1
ISIC_0073156,1
ISIC_0032686,2
ISIC_0026776,2
ISIC_0063404,3
ISIC_0030300,2
ISIC_0015030_downsampled,2
ISIC_0033713,1
ISIC_0055155,2
ISIC_0033944,2
ISIC_0013498_downsampled,2
ISIC_0057355,3
ISIC_0058412,3
ISIC_0065210,1
ISIC_0030303,2
ISIC_0072030,1
ISIC_0006651_downsampled,2
ISIC_0064013,3
ISIC_0066707,3
ISIC_0029921,2
ISIC_0011300,2
ISIC_0001118_downsampled,1
ISIC_0030564,1
ISIC_0065987,2
ISIC_0033901,1
ISIC_0028835,2
ISIC_0031516,2
ISIC_0025011,2
ISIC_0069496,5
ISIC_0033908,5
ISIC_0030152,2
ISIC_0071287,3
ISIC_0027811,5
ISIC_0061946,3
ISIC_0031684,2
ISIC_0013970_downsampled,2
ISIC_0071267,7
ISIC_0072052,3
ISIC_0061481,3
ISIC_0054357,2
ISIC_0058049,2
ISIC_0029172,1
ISIC_0070390,3
ISIC_0024756,1
ISIC_0057446,5
ISIC_0069406,5
ISIC_0061149,5
ISIC_0031075,2
ISIC_0010340,2
ISIC_0061343,2
ISIC_0030295,2
ISIC_0012501_downsampled,5
ISIC_0029031,5
ISIC_0027720,2
ISIC_0027306,1
ISIC_0058276,5
ISIC_0033301,3
ISIC_0032693,2
ISIC_0065974,1
ISIC_0069129,5
ISIC_0012306_downsampled,2
ISIC_0025971,3
ISIC_0034127,2
ISIC_0028987,2
ISIC_0033939,2
ISIC_0058427,4
ISIC_0026066,2
ISIC_0068531,2
ISIC_0011104,2
ISIC_0028246,2
ISIC_0061313,3
ISIC_0072244,2
ISIC_0069588,5
ISIC_0026858,2
ISIC_0067151,1
ISIC_0059044,2
ISIC_0010588,2
ISIC_0029466,3
ISIC_0071904,1
ISIC_0034294,1
ISIC_0070834,2
ISIC_0024964,2
ISIC_0033442,2
ISIC_0030339,3
ISIC_0033251,2
ISIC_0025734,2
ISIC_0066697,3
ISIC_0025059,2
ISIC_0030604,1
ISIC_0013086_downsampled,2
ISIC_0029849,5
ISIC_0063263,3
ISIC_0070566,1
ISIC_0066123,4
ISIC_0067601,1
ISIC_0060295,2
ISIC_0014675_downsampled,2
ISIC_0024826,2
ISIC_0072005,2
ISIC_0057415,8
ISIC_0056411,3
ISIC_0014233_downsampled,1
ISIC_0054844,1
ISIC_0015403_downsampled,2
ISIC_0059536,2
ISIC_0066522,5
ISIC_0032883,5
ISIC_0001187_downsampled,2
ISIC_0070553,1
ISIC_0033884,5
ISIC_0032371,8
ISIC_0030690,3
ISIC_0013281_downsampled,5
ISIC_0064106,5
ISIC_0029578,6
ISIC_0055447,5
ISIC_0056861,2
ISIC_0060926,4
ISIC_0055442,2
ISIC_0064660,1
ISIC_0060013,5
ISIC_0010087,2
ISIC_0033207,2
ISIC_0062408,4
ISIC_0065816,8
ISIC_0065807,1
ISIC_0060593,4
ISIC_0069703,3
ISIC_0069450,2
ISIC_0028907,2
ISIC_0025176,2
ISIC_0056439,2
ISIC_0058790,1
ISIC_0010174,1
ISIC_0026961,5
ISIC_0030632,2
ISIC_0029434,1
ISIC_0056340,2
ISIC_0029520,2
ISIC_0070885,2
ISIC_0033189,2
ISIC_0072284,2
ISIC_0056222,2
ISIC_0070897,2
ISIC_0014458_downsampled,2
ISIC_0073182,2
ISIC_0027512,2
ISIC_0065305,1
ISIC_0028170,2
ISIC_0055109,3
ISIC_0024791,2
ISIC_0063866,1
ISIC_0065513,1
ISIC_0026774,1
ISIC_0057193,2
ISIC_0033508,2
ISIC_0060031,3
ISIC_0030304,2
ISIC_0027878,2
ISIC_0025696,8
ISIC_0029102,5
ISIC_0025189,2
ISIC_0070526,7
ISIC_0015132_downsampled,1
ISIC_0068515,1
ISIC_0072856,3
ISIC_0025420,2
ISIC_0058634,2
ISIC_0072186,3
ISIC_0053800,1
ISIC_0015149_downsampled,2
ISIC_0072703,2
ISIC_0056934,5
ISIC_0056920,4
ISIC_0060297,1
ISIC_0033581,5
ISIC_0012164_downsampled,2
ISIC_0013832_downsampled,1
ISIC_0029149,2
ISIC_0056557,2
ISIC_0067357,3
ISIC_0069487,5
ISIC_0033790,6
ISIC_0026061,2
ISIC_0060042,2
ISIC_0058453,1
ISIC_0062586,4
ISIC_0025319,8
ISIC_0068454,2
ISIC_0027136,2
ISIC_0055478,8
ISIC_0032392,2
ISIC_0010606,2
ISIC_0064124,2
ISIC_0055285,2
ISIC_0031710,2
ISIC_0063906,2
ISIC_0012256_downsampled,2
ISIC_0062626,1
ISIC_0063712,4
ISIC_0057801,3
ISIC_0059642,3
ISIC_0056640,3
ISIC_0054238,2
ISIC_0059200,3
ISIC_0024911,1
ISIC_0062768,5
ISIC_0056326,2
ISIC_0031339,1
ISIC_0053858,3
ISIC_0034156,2
ISIC_0031116,2
ISIC_0065578,2
ISIC_0015118_downsampled,2
ISIC_0010462,2
ISIC_0069777,3
ISIC_0062655,2
ISIC_0029808,2
ISIC_0026053,2
ISIC_0071005,3
ISIC_0068044,3
ISIC_0012521_downsampled,2
ISIC_0026672,2
ISIC_0066561,3
ISIC_0065570,3
ISIC_0034297,2
ISIC_0067178,2
ISIC_0062368,5
ISIC_0000042_downsampled,2
ISIC_0028361,1
ISIC_0061710,1
ISIC_0073225,3
ISIC_0071975,2
ISIC_0062351,4
ISIC_0010038,2
ISIC_0032461,3
ISIC_0069195,4
ISIC_0029412,3
ISIC_0030940,2
ISIC_0069519,2
ISIC_0030220,2
ISIC_0033805,1
ISIC_0061563,2
ISIC_0056522,8
ISIC_0072254,3
ISIC_0026520,2
ISIC_0025066,5
ISIC_0024582,3
ISIC_0055125,2
ISIC_0029041,4
ISIC_0025768,2
ISIC_0053813,3
ISIC_0012967_downsampled,2
ISIC_0015216_downsampled,2
ISIC_0066870,2
ISIC_0028714,7
ISIC_0058950,2
ISIC_0054439,3
ISIC_0069938,1
ISIC_0030422,2
ISIC_0067409,3
ISIC_0056584,2
ISIC_0000199,2
ISIC_0033810,6
ISIC_0029332,2
ISIC_0028145,2
ISIC_0056031,2
ISIC_0026162,2
ISIC_0066283,2
ISIC_0062738,4
ISIC_0024342,2
ISIC_0054898,2
ISIC_0025052,2
ISIC_0025582,2
ISIC_0059363,5
ISIC_0028493,1
ISIC_0065212,3
ISIC_0070142,2
ISIC_0060623,8
ISIC_0024360,3
ISIC_0055178,3
ISIC_0031240,2
ISIC_0031327,2
ISIC_0025255,2
ISIC_0032378,2
ISIC_0065161,2
ISIC_0054215,3
ISIC_0033940,2
ISIC_0032862,1
ISIC_0057098,5
ISIC_0061316,3
ISIC_0025400,2
ISIC_0063605,6
ISIC_0061577,3
ISIC_0072679,2
ISIC_0060907,2
ISIC_0065126,5
ISIC_0033812,1
ISIC_0027535,2
ISIC_0054295,3
ISIC_0026847,1
ISIC_0066733,1
ISIC_0027974,2
ISIC_0012837_downsampled,2
ISIC_0068762,1
ISIC_0058187,2
ISIC_0027757,2
ISIC_0062107,2
ISIC_0058850,2
ISIC_0069207,2
ISIC_0029596,5
ISIC_0031938,2
ISIC_0061305,6
ISIC_0031910,2
ISIC_0031200,5
ISIC_0060516,2
ISIC_0057716,1
ISIC_0013864_downsampled,5
ISIC_0030729,2
ISIC_0026062,2
ISIC_0015965_downsampled,2
ISIC_0027381,2
ISIC_0028523,2
ISIC_0029315,8
ISIC_0010185,2
ISIC_0072649,3
ISIC_0067395,1
ISIC_0066109,1
ISIC_0032440,2
ISIC_0030367,2
ISIC_0028273,2
ISIC_0068813,3
ISIC_0061594,2
ISIC_0025700,3
ISIC_0012656_downsampled,2
ISIC_0066355,1
ISIC_0033034,1
ISIC_0072714,1
ISIC_0069249,3
ISIC_0025200,2
ISIC_0072990,1
ISIC_0054695,2
ISIC_0056800,1
ISIC_0029413,5
ISIC_0024400,1
ISIC_0071359,2
ISIC_0025759,2
ISIC_0030928,2
ISIC_0028856,5
ISIC_0070873,3
ISIC_0033256,6
ISIC_0062747,3
ISIC_0029037,2
ISIC_0066393,2
ISIC_0056004,4
ISIC_0032243,2
ISIC_0055829,2
ISIC_0033007,2
ISIC_0059789,4
ISIC_0060525,1
ISIC_0063705,2
ISIC_0054021,1
ISIC_0071692,3
ISIC_0065628,4
ISIC_0064205,2
ISIC_0072632,2
ISIC_0056902,1
ISIC_0068129,1
ISIC_0068898,3
ISIC_0054146,1
ISIC_0011402,2
ISIC_0030548,2
ISIC_0057556,1
ISIC_0030070,7
ISIC_0033191,2
ISIC_0033053,2
ISIC_0063630,1
ISIC_0033164,2
ISIC_0066924,3
ISIC_0071480,3
ISIC_0031028,2
ISIC_0027191,2
ISIC_0000193_downsampled,2
ISIC_0067773,2
ISIC_0064069,2
ISIC_0060728,1
ISIC_0028207,2
ISIC_0033452,1
ISIC_0033095,2
ISIC_0024875,1
ISIC_0032423,2
ISIC_0027470,5
ISIC_0010080,1
ISIC_0016069_downsampled,2
ISIC_0032626,1
ISIC_0071335,1
ISIC_0014284_downsampled,1
ISIC_0026383,2
ISIC_0060514,3
ISIC_0033629,5
ISIC_0015949_downsampled,2
ISIC_0009533_downsampled,2
ISIC_0058071,2
ISIC_0030640,2
ISIC_0053492,1
ISIC_0061235,5
ISIC_0072715,2
ISIC_0059831,5
ISIC_0025765,2
ISIC_0059002,8
ISIC_0059211,4
ISIC_0059796,2
ISIC_0025102,3
ISIC_0062889,2
ISIC_0068175,4
ISIC_0061320,1
ISIC_0054008,2
ISIC_0000425_downsampled,2
ISIC_0026282,3
ISIC_0071807,2
ISIC_0014632_downsampled,5
ISIC_0059580,2
ISIC_0071051,2
ISIC_0066668,5
ISIC_0028880,6
ISIC_0070118,1
ISIC_0062926,3
ISIC_0029802,5
ISIC_0073116,3
ISIC_0072536,2
ISIC_0066072,5
ISIC_0034133,2
ISIC_0009970,2
ISIC_0058444,2
ISIC_0015372_downsampled,2
ISIC_0030293,2
ISIC_0070039,3
ISIC_0032291,2
ISIC_0071214,3
ISIC_0028441,2
ISIC_0030598,2
ISIC_0027904,1
ISIC_0015168_downsampled,5
ISIC_0063533,2
ISIC_0010572,2
ISIC_0060580,8
ISIC_0055453,1
ISIC_0065469,1
ISIC_0070035,8
ISIC_0006776_downsampled,2
ISIC_0062783,2
ISIC_0025359,2
ISIC_0071416,3
ISIC_0062497,1
ISIC_0070461,3
ISIC_0062891,1
ISIC_0060263,2
ISIC_0024874,2
ISIC_0067577,1
ISIC_0027774,3
ISIC_0030230,3
ISIC_0026815,2
ISIC_0064688,2
ISIC_0029597,2
ISIC_0055838,4
ISIC_0070503,5
ISIC_0027465,2
ISIC_0054436,3
ISIC_0031792,2
ISIC_0029252,2
ISIC_0031390,2
ISIC_0059041,2
ISIC_0062921,2
ISIC_0057429,2
ISIC_0068750,2
ISIC_0059744,7
ISIC_0063106,2
ISIC_0012939_downsampled,2
ISIC_0010240,1
ISIC_0032158,2
ISIC_0026042,5
ISIC_0026064,2
ISIC_0030789,5
ISIC_0028092,2
ISIC_0031761,5
ISIC_0012690_downsampled,2
ISIC_0064819,2
ISIC_0031647,2
ISIC_0071058,8
ISIC_0057257,1
ISIC_0061115,2
ISIC_0029590,2
ISIC_0054428,2
ISIC_0061483,3
ISIC_0073209,2
ISIC_0071474,2
ISIC_0054023,2
ISIC_0061532,1
ISIC_0062490,2
ISIC_0068896,2
ISIC_0071104,5
ISIC_0058135,1
ISIC_0029975,2
ISIC_0013911_downsampled,2
ISIC_0033923,2
ISIC_0053615,1
ISIC_0054244,1
ISIC_0053563,4
ISIC_0055533,2
ISIC_0011163,1
ISIC_0069248,1
ISIC_0028289,2
ISIC_0015179_downsampled,2
ISIC_0026923,5
ISIC_0000047_downsampled,2
ISIC_0058315,1
ISIC_0065691,2
ISIC_0054618,1
ISIC_0070254,2
ISIC_0011169,1
ISIC_0064501,2
ISIC_0060377,1
ISIC_0063267,2
ISIC_0060600,5
ISIC_0065555,2
ISIC_0070319,3
ISIC_0073143,1
ISIC_0000549,1
ISIC_0032361,2
ISIC_0058679,2
ISIC_0030642,2
ISIC_0069761,2
ISIC_0055253,1
ISIC_0024792,1
ISIC_0062506,2
ISIC_0068342,2
ISIC_0027104,2
ISIC_0028596,2
ISIC_0056649,2
ISIC_0064785,1
ISIC_0071232,2
ISIC_0062518,8
ISIC_0053884,1
ISIC_0026934,2
ISIC_0015464_downsampled,2
ISIC_0027345,2
ISIC_0015124_downsampled,1
ISIC_0058094,2
ISIC_0026154,3
ISIC_0070785,3
ISIC_0061571,3
ISIC_0033239,1
ISIC_0060084,2
ISIC_0069865,1
ISIC_0053807,2
ISIC_0061812,1
ISIC_0059253,1
ISIC_0056348,2
ISIC_0027808,2
ISIC_0064540,2
ISIC_0032314,3
ISIC_0058532,5
ISIC_0068312,5
ISIC_0010176,2
ISIC_0032610,1
ISIC_0028107,3
ISIC_0062683,3
ISIC_0060997,2
ISIC_0064152,1
ISIC_0028081,2
ISIC_0056990,3
ISIC_0063172,1
ISIC_0015955_downsampled,2
ISIC_0025756,2
ISIC_0073181,5
ISIC_0027559,5
ISIC_0030306,2
ISIC_0072991,1
ISIC_0026855,3
ISIC_0033307,5
ISIC_0000366,2
ISIC_0028308,5
ISIC_0059226,3
ISIC_0014765_downsampled,2
ISIC_0055157,1
ISIC_0057696,2
ISIC_0072537,2
ISIC_0028040,2
ISIC_0024978,2
ISIC_0031453,2
ISIC_0024363,2
ISIC_0062744,2
ISIC_0055583,5
ISIC_0072370,5
ISIC_0065493,2
ISIC_0025283,2
ISIC_0057077,4
ISIC_0029929,5
ISIC_0025386,2
ISIC_0053951,3
ISIC_0069570,2
ISIC_0025933,2
ISIC_0026587,2
ISIC_0024499,2
ISIC_0034117,1
ISIC_0029124,2
ISIC_0059595,1
ISIC_0064338,8
ISIC_0029111,2
ISIC_0026648,2
ISIC_0060342,1
ISIC_0067719,1
ISIC_0013092_downsampled,5
